Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-09-07,True,18678.16251609899
1,1,2012-09-14,False,19378.620102649726
1,1,2012-09-21,False,18871.445270553402
1,1,2012-09-28,False,19856.744034351865
1,1,2012-10-05,False,22872.238409569076
1,1,2012-10-12,False,24320.463643992112
1,1,2012-10-19,False,25699.093945414115
1,1,2012-10-26,False,34672.166592260815
1,2,2012-09-07,True,45308.83159102172
1,2,2012-09-14,False,45846.636980253024
1,2,2012-09-21,False,44870.524857642115
1,2,2012-09-28,False,46361.24468086542
1,2,2012-10-05,False,47914.468714436734
1,2,2012-10-12,False,44136.97130025689
1,2,2012-10-19,False,44774.266463224994
1,2,2012-10-26,False,44056.411812086575
1,3,2012-09-07,True,11742.16286419471
1,3,2012-09-14,False,11256.27314628235
1,3,2012-09-21,False,10006.234922185009
1,3,2012-09-28,False,9693.848563863423
1,3,2012-10-05,False,10300.712172798747
1,3,2012-10-12,False,9714.280924982326
1,3,2012-10-19,False,9635.347461766265
1,3,2012-10-26,False,9292.21692603104
1,4,2012-09-07,True,36946.11857526196
1,4,2012-09-14,False,35607.744851711956
1,4,2012-09-21,False,34676.42358649946
1,4,2012-09-28,False,35515.90799781848
1,4,2012-10-05,False,38488.07146657729
1,4,2012-10-12,False,35914.25975116487
1,4,2012-10-19,False,35716.39653021172
1,4,2012-10-26,False,35884.43465149617
1,5,2012-09-07,True,18153.84274484268
1,5,2012-09-14,False,19778.453113778538
1,5,2012-09-21,False,20108.26242891424
1,5,2012-09-28,False,21839.803349922222
1,5,2012-10-05,False,25977.311356378297
1,5,2012-10-12,False,23386.382877399024
1,5,2012-10-19,False,26212.614618642532
1,5,2012-10-26,False,23026.631671145136
1,6,2012-09-07,True,3055.6990215468736
1,6,2012-09-14,False,2866.062358163302
1,6,2012-09-21,False,3315.2145736611033
1,6,2012-09-28,False,2780.938472898915
1,6,2012-10-05,False,2870.5136543416934
1,6,2012-10-12,False,3083.4466947093656
1,6,2012-10-19,False,3605.9528304776227
1,6,2012-10-26,False,3541.8523436493756
1,7,2012-09-07,True,15651.901443998999
1,7,2012-09-14,False,13899.023205142672
1,7,2012-09-21,False,13792.303908428381
1,7,2012-09-28,False,13208.172314939759
1,7,2012-10-05,False,13114.3416236981
1,7,2012-10-12,False,13976.454752975347
1,7,2012-10-19,False,18493.98464750193
1,7,2012-10-26,False,17709.262090512755
1,8,2012-09-07,True,35145.18923389365
1,8,2012-09-14,False,35232.52033310349
1,8,2012-09-21,False,34448.21684087034
1,8,2012-09-28,False,37033.31965596567
1,8,2012-10-05,False,37639.63029224438
1,8,2012-10-12,False,35513.2094955711
1,8,2012-10-19,False,35490.43180074974
1,8,2012-10-26,False,35641.44140058815
1,9,2012-09-07,True,41985.97388998978
1,9,2012-09-14,False,32169.66563456971
1,9,2012-09-21,False,32789.374904679134
1,9,2012-09-28,False,42139.92888458073
1,9,2012-10-05,False,36860.27714088466
1,9,2012-10-12,False,34494.06360124331
1,9,2012-10-19,False,29943.36396639002
1,9,2012-10-26,False,35574.02235733159
1,10,2012-09-07,True,33690.81018450663
1,10,2012-09-14,False,31699.338053295316
1,10,2012-09-21,False,29905.954648608735
1,10,2012-09-28,False,31688.532268369032
1,10,2012-10-05,False,33495.1702210963
1,10,2012-10-12,False,32415.67497266682
1,10,2012-10-19,False,31539.89228658464
1,10,2012-10-26,False,28792.544803748766
1,11,2012-09-07,True,19521.731201306342
1,11,2012-09-14,False,19282.843199591975
1,11,2012-09-21,False,18143.044044690098
1,11,2012-09-28,False,19184.376599605086
1,11,2012-10-05,False,21343.667343381683
1,11,2012-10-12,False,18351.7180370238
1,11,2012-10-19,False,20010.452334071633
1,11,2012-10-26,False,20132.559840081616
1,12,2012-09-07,True,10946.920196290135
1,12,2012-09-14,False,10234.5425394353
1,12,2012-09-21,False,9444.923875215587
1,12,2012-09-28,False,8831.320025091096
1,12,2012-10-05,False,11645.004551998696
1,12,2012-10-12,False,11812.187188595191
1,12,2012-10-19,False,11577.648486519996
1,12,2012-10-26,False,9796.96140823741
1,13,2012-09-07,True,40300.198351818166
1,13,2012-09-14,False,39343.53196243782
1,13,2012-09-21,False,38475.95042042321
1,13,2012-09-28,False,39858.69235813714
1,13,2012-10-05,False,42384.09172012939
1,13,2012-10-12,False,38978.107820749545
1,13,2012-10-19,False,38424.99018048009
1,13,2012-10-26,False,38562.62036822343
1,14,2012-09-07,True,13127.11686825649
1,14,2012-09-14,False,12726.504625003916
1,14,2012-09-21,False,12969.501970271944
1,14,2012-09-28,False,13375.262912413586
1,14,2012-10-05,False,14026.152255726061
1,14,2012-10-12,False,13556.505838011173
1,14,2012-10-19,False,12867.206757716616
1,14,2012-10-26,False,13466.099652053104
1,16,2012-09-07,True,19074.63238093108
1,16,2012-09-14,False,15075.078381445195
1,16,2012-09-21,False,14092.338214514975
1,16,2012-09-28,False,13405.200620413316
1,16,2012-10-05,False,13584.854760328448
1,16,2012-10-12,False,10872.89776260024
1,16,2012-10-19,False,9632.042533306341
1,16,2012-10-26,False,8324.445689314767
1,17,2012-09-07,True,8333.878247969313
1,17,2012-09-14,False,7836.080978288775
1,17,2012-09-21,False,7715.5740233033375
1,17,2012-09-28,False,7355.746644125315
1,17,2012-10-05,False,7820.847387236072
1,17,2012-10-12,False,7096.734329855763
1,17,2012-10-19,False,6959.308294766111
1,17,2012-10-26,False,7066.527400327608
1,18,2012-09-07,True,-219.25642468086926
1,18,2012-09-14,False,831.5548414899454
1,18,2012-09-21,False,1676.2751084309489
1,18,2012-09-28,False,2922.433881417797
1,18,2012-10-05,False,4523.592549426547
1,18,2012-10-12,False,6218.6466896687125
1,18,2012-10-19,False,8803.277476746538
1,18,2012-10-26,False,19573.4091412896
1,19,2012-09-07,True,873.4979553955068
1,19,2012-09-14,False,870.9741184074824
1,19,2012-09-21,False,902.3506305795322
1,19,2012-09-28,False,910.102025179674
1,19,2012-10-05,False,1089.4699493869134
1,19,2012-10-12,False,1045.3500954865171
1,19,2012-10-19,False,1018.4305171374158
1,19,2012-10-26,False,1276.0865875742325
1,20,2012-09-07,True,3528.5314099116113
1,20,2012-09-14,False,3198.1086804905535
1,20,2012-09-21,False,3323.6198015149603
1,20,2012-09-28,False,3899.5395340272844
1,20,2012-10-05,False,3787.8675315459295
1,20,2012-10-12,False,3553.872758159854
1,20,2012-10-19,False,3216.4745591878054
1,20,2012-10-26,False,3163.273218300954
1,21,2012-09-07,True,7449.632486510705
1,21,2012-09-14,False,7587.7376925652825
1,21,2012-09-21,False,7325.646431738776
1,21,2012-09-28,False,7382.554872282057
1,21,2012-10-05,False,7622.168260760114
1,21,2012-10-12,False,7535.432961521237
1,21,2012-10-19,False,7395.7597792249035
1,21,2012-10-26,False,7726.760414319611
1,22,2012-09-07,True,8908.09456810721
1,22,2012-09-14,False,7631.82598758523
1,22,2012-09-21,False,7689.110470516468
1,22,2012-09-28,False,7882.789127227595
1,22,2012-10-05,False,8839.843184601375
1,22,2012-10-12,False,7880.426971517291
1,22,2012-10-19,False,7248.17182014176
1,22,2012-10-26,False,7438.00512546498
1,23,2012-09-07,True,15278.741916111692
1,23,2012-09-14,False,14829.120489711953
1,23,2012-09-21,False,15322.16555408146
1,23,2012-09-28,False,16211.916409726975
1,23,2012-10-05,False,18537.10668628857
1,23,2012-10-12,False,15952.527081909495
1,23,2012-10-19,False,18332.1092305165
1,23,2012-10-26,False,18987.600257888225
1,24,2012-09-07,True,3816.41436312642
1,24,2012-09-14,False,3473.5449225099624
1,24,2012-09-21,False,3085.3097458009474
1,24,2012-09-28,False,4182.089577314942
1,24,2012-10-05,False,4797.269001008859
1,24,2012-10-12,False,3785.7769920912438
1,24,2012-10-19,False,5007.611241356502
1,24,2012-10-26,False,5416.118552634525
1,25,2012-09-07,True,7761.477238640828
1,25,2012-09-14,False,7571.650837549589
1,25,2012-09-21,False,7669.720791776197
1,25,2012-09-28,False,7760.681729655653
1,25,2012-10-05,False,9114.763752868514
1,25,2012-10-12,False,8380.647223226491
1,25,2012-10-19,False,8896.078918973913
1,25,2012-10-26,False,9537.119702406691
1,26,2012-09-07,True,4334.583748077772
1,26,2012-09-14,False,4858.008431294964
1,26,2012-09-21,False,4269.326883365664
1,26,2012-09-28,False,5777.620588148044
1,26,2012-10-05,False,7274.530223934011
1,26,2012-10-12,False,5795.45552117497
1,26,2012-10-19,False,6861.809251531058
1,26,2012-10-26,False,6670.893644320111
1,27,2012-09-07,True,727.6026111086169
1,27,2012-09-14,False,829.3436292187027
1,27,2012-09-21,False,924.2009435489083
1,27,2012-09-28,False,980.6181485540212
1,27,2012-10-05,False,1320.0075414023806
1,27,2012-10-12,False,1159.460456491178
1,27,2012-10-19,False,1419.0592224015193
1,27,2012-10-26,False,1496.0834937194807
1,28,2012-09-07,True,279.9283826768741
1,28,2012-09-14,False,289.85643612287174
1,28,2012-09-21,False,309.8254514036752
1,28,2012-09-28,False,441.08924307158384
1,28,2012-10-05,False,499.15854288290654
1,28,2012-10-12,False,520.0552605639904
1,28,2012-10-19,False,559.9998996152943
1,28,2012-10-26,False,666.3850690949993
1,29,2012-09-07,True,3124.0085134189603
1,29,2012-09-14,False,3224.0289866038393
1,29,2012-09-21,False,3095.5125634300084
1,29,2012-09-28,False,3149.71231914731
1,29,2012-10-05,False,3763.7450815659276
1,29,2012-10-12,False,3223.7993116274038
1,29,2012-10-19,False,3673.0284024687744
1,29,2012-10-26,False,3780.7899486091947
1,30,2012-09-07,True,2369.887680313669
1,30,2012-09-14,False,2291.501324202286
1,30,2012-09-21,False,2270.7458224609754
1,30,2012-09-28,False,2386.6424881899757
1,30,2012-10-05,False,2418.5310085247065
1,30,2012-10-12,False,2338.5147780836587
1,30,2012-10-19,False,2298.6570809609284
1,30,2012-10-26,False,2110.091864024059
1,31,2012-09-07,True,1808.8518488951513
1,31,2012-09-14,False,1655.7565437884323
1,31,2012-09-21,False,1436.9661157162182
1,31,2012-09-28,False,1233.3053158256362
1,31,2012-10-05,False,1367.0219088713193
1,31,2012-10-12,False,1194.472947256886
1,31,2012-10-19,False,1024.0970969290493
1,31,2012-10-26,False,1475.1415259052437
1,32,2012-09-07,True,5979.251204605218
1,32,2012-09-14,False,5816.586010136296
1,32,2012-09-21,False,6097.432398647539
1,32,2012-09-28,False,5643.6194018785645
1,32,2012-10-05,False,6121.630097229037
1,32,2012-10-12,False,5597.325186681472
1,32,2012-10-19,False,5757.306325131565
1,32,2012-10-26,False,5601.37293042825
1,33,2012-09-07,True,2699.1969633413337
1,33,2012-09-14,False,3461.525957398242
1,33,2012-09-21,False,3028.091336818072
1,33,2012-09-28,False,3443.0495710728082
1,33,2012-10-05,False,4620.9617190325025
1,33,2012-10-12,False,3775.2483103288196
1,33,2012-10-19,False,4763.649121524426
1,33,2012-10-26,False,5379.255650130226
1,34,2012-09-07,True,8869.691641962927
1,34,2012-09-14,False,8756.469776134662
1,34,2012-09-21,False,8613.180343463624
1,34,2012-09-28,False,8873.691586188696
1,34,2012-10-05,False,9973.452998824374
1,34,2012-10-12,False,9303.718228381083
1,34,2012-10-19,False,9836.000571697325
1,34,2012-10-26,False,10895.54342831958
1,35,2012-09-07,True,2086.3154812691528
1,35,2012-09-14,False,2182.2212053333524
1,35,2012-09-21,False,1969.4044548284903
1,35,2012-09-28,False,2032.3717373383145
1,35,2012-10-05,False,2281.1606974227207
1,35,2012-10-12,False,2091.9182523414665
1,35,2012-10-19,False,2345.2931450103815
1,35,2012-10-26,False,2405.7490639015914
1,36,2012-09-07,True,544.7012640234504
1,36,2012-09-14,False,462.865265714562
1,36,2012-09-21,False,450.89000651223324
1,36,2012-09-28,False,496.27173701159774
1,36,2012-10-05,False,694.2157346844222
1,36,2012-10-12,False,728.0497999413535
1,36,2012-10-19,False,827.6793367622856
1,36,2012-10-26,False,1057.799007320097
1,37,2012-09-07,True,2800.322253758261
1,37,2012-09-14,False,2482.796494347755
1,37,2012-09-21,False,2635.9947296667365
1,37,2012-09-28,False,2828.677182681188
1,37,2012-10-05,False,3011.321447413137
1,37,2012-10-12,False,2739.1164417189707
1,37,2012-10-19,False,2556.218806172938
1,37,2012-10-26,False,2465.4082665694427
1,38,2012-09-07,True,67098.11253803683
1,38,2012-09-14,False,67384.0992297986
1,38,2012-09-21,False,69304.87058235047
1,38,2012-09-28,False,82092.5938262557
1,38,2012-10-05,False,69150.66497975303
1,38,2012-10-12,False,62428.11759813776
1,38,2012-10-19,False,67173.71462011052
1,38,2012-10-26,False,63962.072610073665
1,40,2012-09-07,True,57825.35910058224
1,40,2012-09-14,False,57636.566892963296
1,40,2012-09-21,False,57019.743468859626
1,40,2012-09-28,False,58125.905689814055
1,40,2012-10-05,False,61553.06377683433
1,40,2012-10-12,False,57357.361953858446
1,40,2012-10-19,False,58316.42442007984
1,40,2012-10-26,False,57236.75767432123
1,41,2012-09-07,True,2064.9693273596044
1,41,2012-09-14,False,1920.8757986231344
1,41,2012-09-21,False,1590.5822614010817
1,41,2012-09-28,False,1503.9164294784118
1,41,2012-10-05,False,1635.1760266878105
1,41,2012-10-12,False,1776.560360365837
1,41,2012-10-19,False,1719.0039139196147
1,41,2012-10-26,False,1967.538238660169
1,42,2012-09-07,True,7695.023906533774
1,42,2012-09-14,False,7933.599811894303
1,42,2012-09-21,False,7669.81173691927
1,42,2012-09-28,False,7674.729389915876
1,42,2012-10-05,False,8124.300063814248
1,42,2012-10-12,False,7927.083891635011
1,42,2012-10-19,False,8267.166629910185
1,42,2012-10-26,False,7657.066533047626
1,44,2012-09-07,True,5413.393294563179
1,44,2012-09-14,False,5513.587635511776
1,44,2012-09-21,False,5718.8960728945785
1,44,2012-09-28,False,6017.755361344443
1,44,2012-10-05,False,6115.190961767581
1,44,2012-10-12,False,6152.518791380349
1,44,2012-10-19,False,6249.262711298081
1,44,2012-10-26,False,6952.076217105623
1,45,2012-09-07,True,2.585523390119885
1,45,2012-09-21,False,1.2379047650953332
1,45,2012-09-28,False,1.745337960128051
1,45,2012-10-12,False,-3.111988901783082
1,45,2012-10-26,False,5.468195533204959
1,46,2012-09-07,True,17842.894565674203
1,46,2012-09-14,False,18195.199567074847
1,46,2012-09-21,False,17692.911218509736
1,46,2012-09-28,False,18258.625056993176
1,46,2012-10-05,False,19140.635390770116
1,46,2012-10-12,False,17452.315381049604
1,46,2012-10-19,False,17989.43168055821
1,46,2012-10-26,False,18170.09599468527
1,47,2012-09-28,False,-14.977058561510248
1,48,2012-09-07,True,1669.5860154593788
1,48,2012-09-14,False,1118.6132321367
1,48,2012-09-21,False,1371.8595784159802
1,48,2012-09-28,False,1103.2802551925374
1,48,2012-10-05,False,1637.8835216513794
1,48,2012-10-12,False,1379.5042033016175
1,48,2012-10-19,False,1327.369080326283
1,48,2012-10-26,False,1420.13357607659
1,49,2012-09-07,True,10222.548852534397
1,49,2012-09-14,False,12526.933419663299
1,49,2012-09-21,False,11502.227246712617
1,49,2012-09-28,False,10216.782555721074
1,49,2012-10-05,False,10157.505471938653
1,49,2012-10-12,False,10507.896055940902
1,49,2012-10-19,False,10328.042133252442
1,49,2012-10-26,False,9045.56795599703
1,52,2012-09-07,True,2006.4965773946444
1,52,2012-09-14,False,2371.191670851882
1,52,2012-09-21,False,2324.0564017691486
1,52,2012-09-28,False,2469.337162234571
1,52,2012-10-05,False,2135.6767258157324
1,52,2012-10-12,False,1929.5626555514593
1,52,2012-10-19,False,1825.1772012129497
1,52,2012-10-26,False,2208.2947407789597
1,54,2012-09-07,True,-44.49208585909963
1,54,2012-09-14,False,-83.07520352808223
1,54,2012-09-28,False,-50.0709283635444
1,54,2012-10-05,False,-74.24553098978521
1,54,2012-10-12,False,-89.18952415628172
1,54,2012-10-19,False,-78.24252634304156
1,54,2012-10-26,False,-94.8732701489136
1,55,2012-09-07,True,8482.431231192142
1,55,2012-09-14,False,9584.599856023506
1,55,2012-09-21,False,8618.40357149841
1,55,2012-09-28,False,8259.548916461008
1,55,2012-10-05,False,8756.917613693808
1,55,2012-10-12,False,8629.560151855756
1,55,2012-10-19,False,10139.333889901001
1,55,2012-10-26,False,10832.033260210479
1,56,2012-09-07,True,1109.1881925561565
1,56,2012-09-14,False,1145.3148065604719
1,56,2012-09-21,False,1323.0270075881372
1,56,2012-09-28,False,1533.0563864913229
1,56,2012-10-05,False,1901.9676112199186
1,56,2012-10-12,False,2011.3492933574698
1,56,2012-10-19,False,1495.5087346289465
1,56,2012-10-26,False,1172.21395971109
1,58,2012-09-07,True,2839.143589802104
1,58,2012-09-14,False,2516.959824661742
1,58,2012-09-21,False,2049.407644168026
1,58,2012-09-28,False,2135.57617114067
1,58,2012-10-05,False,2643.6955229873015
1,58,2012-10-12,False,1814.0827912786222
1,58,2012-10-19,False,1776.4752046966637
1,58,2012-10-26,False,1664.7883939766502
1,59,2012-09-07,True,-379.9772203387365
1,59,2012-09-14,False,-389.87694420801927
1,59,2012-09-21,False,-376.7433487253402
1,59,2012-09-28,False,-333.2112248758458
1,59,2012-10-05,False,-358.8377809768681
1,59,2012-10-12,False,-359.25105751768206
1,59,2012-10-19,False,-312.4506911730532
1,59,2012-10-26,False,-230.12319191728238
1,60,2012-09-07,True,1007.5589679139962
1,60,2012-09-14,False,942.9879126864112
1,60,2012-09-21,False,768.1246487126486
1,60,2012-09-28,False,904.4459274101832
1,60,2012-10-05,False,1154.7836697928146
1,60,2012-10-12,False,1024.4698201036813
1,60,2012-10-19,False,795.3840272076636
1,60,2012-10-26,False,913.7727840458106
1,67,2012-09-07,True,5253.055999850732
1,67,2012-09-14,False,5863.4983069513055
1,67,2012-09-21,False,5647.502045567899
1,67,2012-09-28,False,5500.875504233345
1,67,2012-10-05,False,5902.164623515966
1,67,2012-10-12,False,6350.929059163313
1,67,2012-10-19,False,5954.318653310294
1,67,2012-10-26,False,5929.239149251191
1,71,2012-09-07,True,2656.1275314593386
1,71,2012-09-14,False,2383.5964371990576
1,71,2012-09-21,False,2191.1385075566523
1,71,2012-09-28,False,2323.1701334327972
1,71,2012-10-05,False,2302.4915700659203
1,71,2012-10-12,False,2183.2470757893916
1,71,2012-10-19,False,2175.911041514033
1,71,2012-10-26,False,2143.7853834627476
1,72,2012-09-07,True,42314.12902906312
1,72,2012-09-14,False,42465.52995143245
1,72,2012-09-21,False,38076.46368680984
1,72,2012-09-28,False,36915.932940888764
1,72,2012-10-05,False,37862.5172949653
1,72,2012-10-12,False,36279.36619117433
1,72,2012-10-19,False,46230.19066036035
1,72,2012-10-26,False,43768.76223777673
1,74,2012-09-07,True,9904.751703042546
1,74,2012-09-14,False,9402.113927216249
1,74,2012-09-21,False,9681.027297446717
