PID,Sale_Price
906380170,12.175079649298748
902204080,11.381716735523032
535478110,11.67198032858524
908152270,11.921618749013497
903458060,11.68987162358022
907285100,12.36867830605159
535377090,11.767321424420405
527354200,12.1505773284834
911128020,11.53021203231981
533242030,12.340569241645017
907135080,11.967336800653214
902104020,11.858335557830971
907414070,12.129531264786966
528228450,12.158195600337212
905425125,12.328790433189681
534225110,11.908893889953061
903427090,11.948305551099978
902109080,11.640639140433672
531452020,11.7212806523757
534451020,11.281673605139307
531375120,11.996940058055573
531451280,12.207090831883047
907192030,12.131914841918123
526350040,11.670574598533372
534202030,11.869098067628602
528172150,12.569939697467511
908275240,11.60662407522463
908151040,11.899573438901871
528458130,12.68731291106991
532378200,11.806893191676995
535303030,12.060639191482943
533208040,12.210097335207076
905201110,12.023754515710777
527126030,12.43776192640159
907412080,12.145856813561881
528142010,12.626882764992699
916403020,12.133557761773925
528120060,12.852390543090253
904351280,11.700522331292552
533244030,12.410871860839189
924100070,12.059998116717054
906392100,12.384347200952899
905200350,11.951490805211778
535125010,12.43022174849071
907180120,12.278400262723675
534251320,11.950315950025164
527252050,12.619937131079414
905451330,12.00378412221637
527356020,12.593126674545713
909131170,11.822985251668928
528218030,12.13969620274389
903454060,11.243706392035532
907252020,12.411960828266556
923202060,11.840272903328305
528435040,12.68038288450065
905201080,11.953078880926705
905300080,11.842554180715824
905229040,11.951579172399882
907254050,12.213229087040053
903426160,11.96885936157959
923228290,11.340266011973172
535402070,11.847709720701566
909101080,11.418850891292704
535175030,12.000647897720027
531475220,11.94602081363628
903454010,11.763051952702652
528228360,12.23385295329931
534427010,11.925650313704738
905476225,11.75436899044613
907202050,11.959706677092827
903227090,11.724010026191884
907290230,11.913011662146252
531375070,11.8695510821092
534427140,11.92929993827895
531452100,11.985176506091546
528186100,12.665856787335747
914476050,11.87579556849245
535382130,11.93323475458421
906226080,11.791476055949065
902207120,11.389877118741632
531376050,12.110569278914
907295100,12.237388744395485
903476090,11.57966550178081
531375060,11.878384914975317
535453150,11.883601636003847
528106050,13.084797856340591
535454060,11.326952001952362
528106070,12.671168977865861
923229010,11.97142143408226
908102050,11.59300529409541
535425040,12.194572744726488
533221030,12.086303849274623
528427020,12.351525325611963
535352080,11.634081423009448
907203060,11.742301913818116
903201080,12.054407978995943
908188130,11.86124398227874
907420080,12.176732969340067
908186070,11.878009877483892
531382090,12.098247349827131
527353080,12.077487859588928
533350050,12.736567808908857
528218130,12.26592241886896
534403100,11.973670145555374
905402070,11.633137398638079
533253050,12.024541580708028
907230240,11.851416185753694
527403040,11.96184292726483
909252110,12.031632250974747
907290090,12.231507241617804
923202025,12.136742976959761
534403360,11.922059266347286
527454120,11.80707274229827
907250020,12.360108010440692
907414060,12.147007307054986
909250200,11.872320844887938
923251160,11.660290541409864
527182190,12.286403356794759
528363130,12.743559787788683
535452140,11.627428312419271
527216050,12.950353382628352
904100140,12.285424683186331
916125360,12.044407753999991
528250010,12.0580735033202
534276070,11.846628381173053
527357110,11.83806025972697
528441090,13.025559004285954
531380080,12.371195528185954
904101170,11.660247518107665
527404150,11.613294322766253
903231220,11.433713504316858
527161010,12.087115833326243
528385050,12.417983737596902
907181090,12.204383520198917
532376160,11.789174562175464
903236130,12.05261874026277
534425310,11.891843758988667
905450020,11.942784244083589
535450210,11.839757133965648
533206070,12.351280057529978
533223110,11.923785541097196
903232090,11.93185166196731
902427040,11.595898723477067
534151090,12.205798952160515
527359030,11.989493766086479
906225180,12.214845487849082
527107010,12.11415266162559
905200220,11.754688776163956
906340130,12.689638061123501
903233050,11.788628065220985
907253060,12.347842949023018
532378220,11.74901735857572
909428170,12.413770074665178
907275030,12.28915633510421
905452140,11.89038507229518
905378040,11.767386994085838
905200260,11.93293949435399
528186030,12.522515721240918
533242080,12.169221511557025
907412070,12.226354327548922
535300120,12.050138291877188
528240020,12.182325448959602
908127120,11.6358951144412
902106120,11.39594623689802
907270040,12.454295773243711
528275160,12.462019180203281
907420110,12.051076728605247
902111010,11.479607568445099
528240080,12.370259352425457
535401140,11.87961667527862
528228290,12.199559826461671
527454130,11.853931205958656
527455080,11.903281719490643
528427040,12.189153663348176
916460070,12.148255296238581
908275220,11.707337657408738
533352150,11.915097143273076
528458180,12.311056575112904
902305080,11.792173417129018
907200250,11.910302361401577
907135180,11.743569449614192
907200110,11.740667064933943
903454020,11.262112345486946
905108090,11.99642882093606
907202010,11.936522530554402
907262050,12.29809831444481
911370490,12.626128448376289
527365030,12.370763007746513
527110080,12.065981912215193
534431030,11.784871747999393
531452010,11.738951852544231
528439010,12.350616674533695
527212050,12.71622686515493
904100100,12.222791495401221
914467040,12.41118351250383
923276250,11.750086532053237
535457040,11.77264462636502
527356060,12.02562560137512
535378020,11.574630830187573
531451030,12.150174131126105
907275090,12.304417107636308
907192040,12.307327848121771
528458150,12.617581783906399
535301170,11.946984589487416
535402330,12.22380701741726
534403040,12.029309796239184
535383070,11.889837768500092
909254050,12.176632223770689
908102160,11.75332997237759
528106040,12.90484079052911
535456100,11.63150348744266
528110100,12.918787502332933
906202040,12.11677772168458
905226050,11.931141188056092
923225300,11.431118439603539
907285020,12.324376639188495
906223040,12.310201542927173
535327210,11.911030189027537
528228405,12.259082287391607
528480130,12.271237822280309
902329090,11.881993635181582
527404030,11.848183844866075
908225310,11.42754825401717
534450090,10.877131310578015
923228180,11.292542618021987
907176010,12.169132542234143
535180120,11.77359642323758
527454050,11.857201691116899
903456090,11.51051232554485
908226120,11.673930858815199
903204010,11.763211956967588
528429070,12.433835861364187
902103120,11.795159944862654
528142040,12.769544003427033
527355280,12.246440183532723
528118050,12.98327407342191
535376090,11.708387423310459
534275010,11.779560573233283
535150300,12.42380172237974
528221100,12.073467578658844
531375050,11.91762985664643
903235020,11.472884538257349
909279040,11.600264272459997
903400040,11.994040573823659
527355150,12.61945609843204
905202190,12.337040983967682
916226030,12.16560206506774
533213120,12.019450954377918
911204090,11.385845040484913
903475040,11.706027573314511
528138030,12.869367796561141
527378140,12.044634654512617
527302185,12.466681351355831
528174070,12.19448691001526
903229040,11.738997477545627
528186010,12.64644494823126
907265100,12.26598485472962
916382120,12.567816060927454
531451290,12.21573963541421
528168040,12.600834369755015
902202090,11.868198411572028
535450160,11.341704153215497
527132090,12.303669522703268
534250370,12.672646949874704
906380070,12.673063803063785
534201130,11.801650241673391
916403200,12.334070158179138
906226140,11.675423071762316
923228150,11.463075869817478
906223060,12.225850965550274
535350030,11.862319453138834
528228325,12.201378299209727
905103130,11.892811630612792
906223140,12.351993375153313
909179020,12.242008925933707
534175010,11.883163229325492
906223220,12.255346892541544
909275230,12.079795126791133
533128030,12.481263891318688
907252190,12.44197166947572
908186040,11.836890673509783
532476080,12.486986665590322
528290090,12.047594759217768
528166120,12.957002302404678
527451410,11.50318178631736
534475185,11.951629520494956
533254050,12.236686160072969
907202100,11.667691108596536
906476030,12.191384315777931
534152120,12.008454086738405
908102290,11.537506847175399
528221040,12.240991957572945
533208020,12.331031395051712
905377130,11.521422899724266
527451400,11.414084652313454
902328040,11.756495632237609
535301010,11.86638503202719
905480180,11.745581426926773
902201130,11.621008319493539
923225150,11.568312239683715
904351200,11.677876271500693
909254010,11.927927070573771
916382010,12.248438515283796
923228230,11.38136494912608
923426070,11.853211623558128
902204060,11.713963389962931
910203250,10.946025227964148
527105030,12.178049173979183
906392130,12.087207610707338
535155110,11.858022615391407
531367050,12.313599455716119
528108120,12.806272606979428
905478030,11.831042016845805
527357180,12.692410735999927
916455050,12.215024467305398
528221060,12.10555962366407
902134100,11.370323079334284
527105050,12.121396381694161
528344040,12.663415953385027
903454080,11.705111804127842
531451110,11.737187567378923
534226060,11.918984045767246
903231050,11.583794357582782
902107030,11.753052429459178
527325240,12.034925233718234
908102110,11.478158482276822
909425060,12.00237300074832
903453080,12.164711443048361
527359080,12.156070239342458
905102010,11.940137511694319
906378170,12.29439141923997
902125080,11.476145424171412
534252090,12.123848662318766
534177210,11.985226154634885
907401080,12.255636008778334
528458060,12.209953359643904
528228345,12.333712745217447
533213020,12.177633567981676
528382020,12.605148353065513
909281080,12.314950933873108
902105060,11.720633551312877
906380150,12.041319201062347
914476020,11.810523826852691
905105070,11.93939745910645
534400120,12.060607390299202
528344070,12.725830199840106
527162090,12.038006628229299
528120100,12.373444941484253
527353020,12.141922042076585
903452025,11.496352421768133
905351089,12.147173249583549
905377050,11.473849802044723
911102180,11.191895165262999
532376070,11.732993628180584
923277030,11.883712802717202
903232060,11.512292914248953
528174030,12.182006035546342
535426130,12.240786800777505
908186060,11.803723760248431
908188150,11.909372848275115
909176150,11.685070723826472
528290140,12.167388471614249
527327050,12.156143199139798
528363020,12.635974234749993
905401060,12.255362023141773
909275080,12.068024628791559
905106170,11.72898771678072
534125210,11.925064198244579
528180070,12.598283898066454
531451020,12.209565841065032
902103100,11.754856925150087
905475510,11.58023857882881
534400060,12.00825731191531
534475170,12.057641481521944
902477130,10.58541750704096
903484020,11.81172244690371
535450220,11.73940287823473
528174040,12.244003594193547
907410020,12.10731632216982
528482010,12.465642333699847
902402130,11.608944239318049
528221010,12.138586925835245
528142140,12.699910336679212
526354020,12.194939742619129
528235090,12.304680641537717
533217060,12.054883863467007
535402270,11.815292907566093
527328020,11.916154659891232
535178040,11.69291266659553
902205020,11.364043057145818
527376090,11.901891801076038
527425025,11.695582188332246
535101150,11.893430558144933
535178060,11.854147558121209
527301320,12.432702498317187
526302040,11.913607876738016
903227080,11.711323252404155
535151130,11.820060422158116
535152010,11.795791788147048
906392070,12.150225088222452
528108150,12.540262982507118
534128020,12.232801747684896
916475110,12.285898704025934
528354050,12.480047609745672
923226290,11.308103593725823
905107320,11.878632793824906
904100160,11.784476455001874
534252070,11.54720312204481
902106090,11.835657947208588
902207080,11.718333737667166
902327070,11.876817667920545
902300260,11.729119744098826
902108060,11.624375944889627
527127100,12.811360918510031
534201230,11.798831463033745
