Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-07-06,False,16400.498193817544
1,1,2012-07-13,False,16446.205316492746
1,1,2012-07-20,False,15435.133134851505
1,1,2012-07-27,False,15889.781316838966
1,1,2012-08-03,False,16397.457370855245
1,1,2012-08-10,False,15738.605181569565
1,1,2012-08-17,False,15629.330806915688
1,1,2012-08-24,False,15156.36409908345
1,1,2012-08-31,False,17468.841264423954
1,2,2012-07-06,False,45976.27047227947
1,2,2012-07-13,False,47543.52799451184
1,2,2012-07-20,False,47149.15253371322
1,2,2012-07-27,False,46510.98039408839
1,2,2012-08-03,False,50616.20123593854
1,2,2012-08-10,False,48465.24076538203
1,2,2012-08-17,False,49456.603735895784
1,2,2012-08-24,False,48840.862244420874
1,2,2012-08-31,False,50401.38162917383
1,3,2012-07-06,False,9923.481854116315
1,3,2012-07-13,False,14974.575405100888
1,3,2012-07-20,False,17965.921652025023
1,3,2012-07-27,False,20528.67756535579
1,3,2012-08-03,False,26430.966302959834
1,3,2012-08-10,False,31320.0962057467
1,3,2012-08-17,False,44219.39860703279
1,3,2012-08-24,False,49258.32863482234
1,3,2012-08-31,False,21514.8168691402
1,4,2012-07-06,False,39856.88689188509
1,4,2012-07-13,False,36808.96261334502
1,4,2012-07-20,False,36632.72471947376
1,4,2012-07-27,False,36834.45962778818
1,4,2012-08-03,False,41256.05418065599
1,4,2012-08-10,False,38835.77671698634
1,4,2012-08-17,False,40883.71707536829
1,4,2012-08-24,False,37528.84604220082
1,4,2012-08-31,False,39668.615072180415
1,5,2012-07-06,False,19200.948030315234
1,5,2012-07-13,False,18426.32640353766
1,5,2012-07-20,False,18671.268533084436
1,5,2012-07-27,False,18141.13032128698
1,5,2012-08-03,False,19896.642286459577
1,5,2012-08-10,False,18889.41096568586
1,5,2012-08-17,False,18060.399182828503
1,5,2012-08-24,False,16500.126712470443
1,5,2012-08-31,False,17570.944294598314
1,6,2012-07-06,False,3865.270078226893
1,6,2012-07-13,False,2753.6100565043434
1,6,2012-07-20,False,3078.206446987313
1,6,2012-07-27,False,2900.1936734190367
1,6,2012-08-03,False,3090.842347539232
1,6,2012-08-10,False,2905.1760829668183
1,6,2012-08-17,False,2011.8248357639804
1,6,2012-08-24,False,2410.2734560602967
1,6,2012-08-31,False,2923.888740532535
1,7,2012-07-06,False,21447.387284964418
1,7,2012-07-13,False,18058.85932286419
1,7,2012-07-20,False,16765.632184414288
1,7,2012-07-27,False,15658.127069166025
1,7,2012-08-03,False,16372.961058174355
1,7,2012-08-10,False,14935.718247172517
1,7,2012-08-17,False,14479.59877096871
1,7,2012-08-24,False,13328.70074129766
1,7,2012-08-31,False,15074.708618871031
1,8,2012-07-06,False,36860.91180890943
1,8,2012-07-13,False,35079.795023958715
1,8,2012-07-20,False,35557.1953010676
1,8,2012-07-27,False,34996.88356334488
1,8,2012-08-03,False,37092.83491329109
1,8,2012-08-10,False,33693.11299018753
1,8,2012-08-17,False,33438.892299266816
1,8,2012-08-24,False,32819.00253249524
1,8,2012-08-31,False,37600.53277220908
1,9,2012-07-06,False,28712.9852173866
1,9,2012-07-13,False,21384.424944045695
1,9,2012-07-20,False,20726.3631161025
1,9,2012-07-27,False,20064.53932536973
1,9,2012-08-03,False,19853.410118179137
1,9,2012-08-10,False,18309.560480450953
1,9,2012-08-17,False,25481.195152508302
1,9,2012-08-24,False,24505.5875085911
1,9,2012-08-31,False,47522.21280351069
1,10,2012-07-06,False,33684.487886534036
1,10,2012-07-13,False,32178.82432460595
1,10,2012-07-20,False,32264.336753378586
1,10,2012-07-27,False,32135.529166657907
1,10,2012-08-03,False,34700.23964955468
1,10,2012-08-10,False,33569.765169970655
1,10,2012-08-17,False,33598.44718527744
1,10,2012-08-24,False,34116.08295824794
1,10,2012-08-31,False,33711.15757926643
1,11,2012-07-06,False,29231.70146383091
1,11,2012-07-13,False,30565.677932339273
1,11,2012-07-20,False,31336.116717428686
1,11,2012-07-27,False,28252.50488310146
1,11,2012-08-03,False,33814.09699421657
1,11,2012-08-10,False,27271.92611475058
1,11,2012-08-17,False,25657.503038233863
1,11,2012-08-24,False,22849.117573983287
1,11,2012-08-31,False,21772.660295857833
1,12,2012-07-06,False,11746.00402022536
1,12,2012-07-13,False,10562.277293074834
1,12,2012-07-20,False,11800.554037319425
1,12,2012-07-27,False,11775.15779771474
1,12,2012-08-03,False,11648.718857384041
1,12,2012-08-10,False,12616.968508964159
1,12,2012-08-17,False,10251.633193644071
1,12,2012-08-24,False,9451.111541956214
1,12,2012-08-31,False,10888.06997786461
1,13,2012-07-06,False,40092.187984840326
1,13,2012-07-13,False,39713.366402650565
1,13,2012-07-20,False,39482.7462875306
1,13,2012-07-27,False,38352.89932900885
1,13,2012-08-03,False,42549.8462233167
1,13,2012-08-10,False,38981.528005716005
1,13,2012-08-17,False,41085.9543965696
1,13,2012-08-24,False,39511.54387931068
1,13,2012-08-31,False,43820.59975501542
1,14,2012-07-06,False,14481.218144991475
1,14,2012-07-13,False,13614.295013091334
1,14,2012-07-20,False,13534.672017129877
1,14,2012-07-27,False,13017.193056568893
1,14,2012-08-03,False,14839.248508303
1,14,2012-08-10,False,13771.359353961347
1,14,2012-08-17,False,14212.194508953758
1,14,2012-08-24,False,12604.093572849797
1,14,2012-08-31,False,13570.808184460311
1,16,2012-07-06,False,32848.939662534794
1,16,2012-07-13,False,27946.191877885467
1,16,2012-07-20,False,25845.769685050283
1,16,2012-07-27,False,22312.436047489617
1,16,2012-08-03,False,23753.023474472626
1,16,2012-08-10,False,21145.226188237037
1,16,2012-08-17,False,19349.768501006314
1,16,2012-08-24,False,17362.932747191975
1,16,2012-08-31,False,18757.256547630626
1,17,2012-07-06,False,7305.373287109325
1,17,2012-07-13,False,7279.844611367576
1,17,2012-07-20,False,7636.1751113090595
1,17,2012-07-27,False,7400.7634061506415
1,17,2012-08-03,False,7964.224156743514
1,17,2012-08-10,False,7405.8321911023395
1,17,2012-08-17,False,8267.690507686597
1,17,2012-08-24,False,8563.649508868943
1,17,2012-08-31,False,7395.797085567743
1,18,2012-07-20,False,-573.3338668094023
1,18,2012-08-17,False,-561.2103681485407
1,18,2012-08-24,False,-545.2927648684947
1,18,2012-08-31,False,-482.4163386377279
1,19,2012-07-06,False,667.824105344871
1,19,2012-07-13,False,835.3759964972687
1,19,2012-07-20,False,647.304815261783
1,19,2012-07-27,False,654.3098036996507
1,19,2012-08-03,False,766.6171603349921
1,19,2012-08-10,False,847.3339641376351
1,19,2012-08-17,False,822.6246017597568
1,19,2012-08-24,False,783.4538482854095
1,19,2012-08-31,False,668.8635305468179
1,20,2012-07-06,False,5432.688613593562
