Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-01-06,False,14235.053476234338
1,1,2012-01-13,False,16225.897043098135
1,1,2012-01-20,False,16546.42466923096
1,1,2012-01-27,False,17360.5697898617
1,1,2012-02-03,False,22176.048015113593
1,1,2012-02-10,True,41041.52872040346
1,1,2012-02-17,False,41629.68408275456
1,1,2012-02-24,False,17363.051523045775
1,2,2012-01-06,False,42536.245210134795
1,2,2012-01-13,False,41205.10412946474
1,2,2012-01-20,False,42751.26300911875
1,2,2012-01-27,False,41500.79387640455
1,2,2012-02-03,False,48937.855077721666
1,2,2012-02-10,True,47023.52525798606
1,2,2012-02-17,False,48591.95937581665
1,2,2012-02-24,False,47780.579835723176
1,3,2012-01-06,False,15380.928923632384
1,3,2012-01-13,False,12551.83941531439
1,3,2012-01-20,False,12876.353265219966
1,3,2012-01-27,False,11624.611659093427
1,3,2012-02-03,False,11443.79247523904
1,3,2012-02-10,True,11198.381658629414
1,3,2012-02-17,False,10545.47100966728
1,3,2012-02-24,False,10664.94588154684
1,4,2012-01-06,False,37681.51941864558
1,4,2012-01-13,False,35474.77580273633
1,4,2012-01-20,False,35036.85119297616
1,4,2012-01-27,False,32868.12352657229
1,4,2012-02-03,False,38381.10184422687
1,4,2012-02-10,True,35460.17720426833
1,4,2012-02-17,False,35614.28086932241
1,4,2012-02-24,False,34606.76330725981
1,5,2012-01-06,False,22503.77141769219
1,5,2012-01-13,False,19469.06823937374
1,5,2012-01-20,False,18718.8721955329
1,5,2012-01-27,False,24261.807228219815
1,5,2012-02-03,False,31560.6317218222
1,5,2012-02-10,True,31810.762117284237
1,5,2012-02-17,False,30720.032755274446
1,5,2012-02-24,False,26235.97259365523
1,6,2012-01-06,False,1181.8235000044942
1,6,2012-01-13,False,1488.0527465747573
1,6,2012-01-20,False,1360.589411309119
1,6,2012-01-27,False,2020.0304871053804
1,6,2012-02-03,False,3650.198174200151
1,6,2012-02-10,True,4214.333551914328
1,6,2012-02-17,False,4224.388072561137
1,6,2012-02-24,False,3763.8397532751687
1,7,2012-01-06,False,14133.414862193757
1,7,2012-01-13,False,10157.338484354907
1,7,2012-01-20,False,11449.099854635664
1,7,2012-01-27,False,12200.901574104682
