Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-03-02,False,19877.289867731066
1,1,2012-03-09,False,19904.608332923868
1,1,2012-03-16,False,20179.66559366197
1,1,2012-03-23,False,20827.5319758045
1,1,2012-03-30,False,37842.972930565265
1,1,2012-04-06,False,32953.883142649334
1,1,2012-04-13,False,21394.499449863237
1,1,2012-04-20,False,33794.05801415213
1,1,2012-04-27,False,28763.5789431995
1,2,2012-03-02,False,51557.98927918515
1,2,2012-03-09,False,46484.96852336052
1,2,2012-03-16,False,46522.48510267372
1,2,2012-03-23,False,44744.77978085886
1,2,2012-03-30,False,47268.58301048187
1,2,2012-04-06,False,46984.021016709004
1,2,2012-04-13,False,46965.854297990176
1,2,2012-04-20,False,46691.870284761266
1,2,2012-04-27,False,45771.306893953086
1,3,2012-03-02,False,10748.391166989186
1,3,2012-03-09,False,10301.872248591233
1,3,2012-03-16,False,9303.14470868449
1,3,2012-03-23,False,9727.549589292572
1,3,2012-03-30,False,9898.263665792492
1,3,2012-04-06,False,10024.550338775112
1,3,2012-04-13,False,10101.842980595731
1,3,2012-04-20,False,10609.978451926105
1,3,2012-04-27,False,9636.37592381817
1,4,2012-03-02,False,37672.96029066467
1,4,2012-03-09,False,34111.04299522588
1,4,2012-03-16,False,34500.066309330236
1,4,2012-03-23,False,32820.192240369135
1,4,2012-03-30,False,35906.81309588039
1,4,2012-04-06,False,35534.371829999065
1,4,2012-04-13,False,33802.689545313864
1,4,2012-04-20,False,34740.80098157237
1,4,2012-04-27,False,34103.38828959276
1,5,2012-03-02,False,29816.292928656276
1,5,2012-03-09,False,27241.946171781226
1,5,2012-03-16,False,25118.987028111882
1,5,2012-03-23,False,31002.05893357861
1,5,2012-03-30,False,28467.29162755999
1,5,2012-04-06,False,23815.512509647004
1,5,2012-04-13,False,20410.369067327763
1,5,2012-04-20,False,25112.21944544622
1,5,2012-04-27,False,20997.92773149972
1,6,2012-03-02,False,3562.335359648277
1,6,2012-03-09,False,3026.427316027635
1,6,2012-03-16,False,3091.595944281376
1,6,2012-03-23,False,3617.80789580004
1,6,2012-03-30,False,2850.0321228969256
1,6,2012-04-06,False,2996.6042727338495
1,6,2012-04-13,False,3366.653075387177
1,6,2012-04-20,False,3341.610490078048
1,6,2012-04-27,False,2849.1283483146103
1,7,2012-03-02,False,16077.462921932734
1,7,2012-03-09,False,15706.912232667602
1,7,2012-03-16,False,20923.464123686237
1,7,2012-03-23,False,13906.088322615646
1,7,2012-03-30,False,16787.855929343423
1,7,2012-04-06,False,16165.969023891188
1,7,2012-04-13,False,14387.361942559875
1,7,2012-04-20,False,14536.994046763912
