PID,Sale_Price
910251050,11.105350098951604
907202220,11.768822824560424
534430090,11.725376581128678
535126100,12.019514025397767
528445070,12.421567443891666
908103350,11.811121933908948
533127080,12.626356370120309
531385060,12.194954940953442
533213030,12.407547599361424
528118010,12.663688863824204
534276180,11.839709187327038
904351200,11.52152700115881
527182190,12.317160513355129
902301130,11.62790556220277
902456015,11.271726638459405
907130060,12.081292322215305
534201250,11.919483135890097
535327230,11.914298237849488
534400290,12.040908155984443
905100020,11.811774372098677
907254050,12.25058033133761
907202160,11.850538266003575
911103060,11.733371090996007
909101190,11.648941160582503
905377050,11.49786197958146
905103180,11.774527997824661
533215020,12.482326648084415
923202137,11.64528441374278
916176125,12.33852625528785
528480020,12.334422600589269
907227090,11.735484138133442
528482030,12.577440889103961
527451400,11.48585250047165
905103060,12.006991018618121
527405130,11.634888750904908
906203120,12.661652313917656
528321010,12.862792637664148
908152280,11.898779016226959
528344020,12.64842612803736
531450030,12.165345699202573
906378170,12.353108710767437
527402090,11.643671560309976
923275010,11.911107203825768
535451250,11.908064155851108
907202050,11.822415245929836
902326060,11.96232166254821
528228455,12.071905427225348
903204030,11.76436595438267
902207140,11.583441450358682
907253130,12.701504291432482
923225440,11.575779971509428
528431080,12.29532332854815
528480130,12.195861679536435
903234220,11.83900727540533
527107030,12.075044435141724
902108060,11.604076517558049
907200130,11.757633959852836
534427140,11.882254169888776
528441090,12.942273989764114
528290030,12.072030857963146
535180100,11.805018367082743
534402140,11.98410164686768
902207110,11.457196160416517
526355170,12.32716865900753
908276140,11.617959688400903
906380200,12.151985569410959
906380220,12.395121433562627
527302175,12.106409506082755
907262020,12.180573833647175
902405120,11.663054612673841
535126180,12.291853707570834
528346050,12.672905882277956
923426010,11.805039293806685
528180120,12.613753795235889
535150240,11.794943926320427
535152130,11.829062375022636
535457020,11.906357403423021
528275070,12.385605696432988
907420110,12.100849452539467
907202140,11.786124474399479
909275250,11.92347870655865
903427120,11.78696626935436
535350030,11.859092085911925
907201160,11.859725697796948
909276160,12.341156618955655
533221110,12.068161946372097
528120010,12.551199551886896
909455040,12.085632395826323
528106060,12.735273927493942
923202005,12.247874361896454
534252240,12.010894219572476
534276190,11.603439362841
526302110,11.696713792770232
535376100,11.709105836162172
905477050,11.731577907237224
528181060,12.298398140215276
533253030,12.155197589739482
914476050,11.857758932428444
535105100,12.01995253640533
528186120,12.590209864605486
923276250,12.416840715410471
911104060,11.12363064421867
533254100,12.12416387749154
535403030,11.764770394266984
527405180,11.627423408267594
905427140,12.107204264850479
904100030,11.84565907563754
532353130,11.799211251083552
528118030,12.933066699796672
533213010,12.414271013267134
916475100,12.650271838791754
